,User-ID,ISBN,Book-Rating
10195,235282,0679746048,8
10196,238630,0679746048,2
10197,243879,0679746048,10
10198,244710,0679746048,5
10199,245346,0679746048,6
10200,254138,0679746048,9
10201,254465,0679746048,10
10202,254769,0679746048,5
10203,254899,0679746048,8
10204,258329,0679746048,4
10205,258938,0679746048,6
10206,260590,0679746048,10
10207,261223,0679746048,9
10208,264543,0679746048,8
10209,266129,0679746048,10
10210,268325,0679746048,8
10211,275074,0679746048,10
10212,276050,0679746048,7
10213,638,1570717257,9
10214,32944,1570717257,8
10215,57304,1570717257,8
10216,82164,1570717257,6
10217,141729,1570717257,5
10218,188002,1570717257,10
10219,194600,1570717257,8
10220,266808,1570717257,7
10221,651,0425049981,10
10222,56090,0425049981,9
10223,685,0743211383,10
10224,11676,0743211383,8
10225,16877,0743211383,3
10226,27194,0743211383,7
10227,27617,0743211383,10
10228,38081,0743211383,7
10229,45432,0743211383,6
10230,48995,0743211383,5
10231,54031,0743211383,4
10232,60392,0743211383,5
10233,64247,0743211383,6
10234,71234,0743211383,5
10235,75284,0743211383,8
10236,75819,0743211383,8
10237,76105,0743211383,9
10238,76131,0743211383,6
10239,76151,0743211383,10
10240,109901,0743211383,10
10241,110973,0743211383,9
10242,112914,0743211383,6
10243,114052,0743211383,5
10244,115641,0743211383,9
10245,123676,0743211383,8
10246,126492,0743211383,10
10247,128835,0743211383,9
10248,133935,0743211383,6
10249,136829,0743211383,2
10250,155989,0743211383,5
10251,156369,0743211383,9
10252,163570,0743211383,8
10253,170513,0743211383,7
10254,177556,0743211383,2
10255,178914,0743211383,5
10256,183816,0743211383,7
10257,184532,0743211383,6
10258,185233,0743211383,5
10259,189080,0743211383,4
10260,189835,0743211383,5
10261,193819,0743211383,8
10262,200402,0743211383,7
10263,206219,0743211383,8
10264,211042,0743211383,6
10265,214213,0743211383,8
10266,214315,0743211383,10
10267,219683,0743211383,4
10268,225989,0743211383,10
10269,228374,0743211383,7
10270,229243,0743211383,7
10271,236283,0743211383,10
10272,236959,0743211383,7
10273,241010,0743211383,5
10274,241980,0743211383,8
10275,252505,0743211383,9
10276,259629,0743211383,5
10277,268734,0743211383,7
10278,274061,0743211383,10
10279,276704,0743211383,7
10280,707,039457513X,5
10281,266808,039457513X,6
10282,714,0451155750,7
10283,3948,0451155750,9
10284,16551,0451155750,8
10285,27821,0451155750,5
10286,31826,0451155750,10
10287,33283,0451155750,6
10288,35859,0451155750,8
10289,41404,0451155750,9
10290,52498,0451155750,8
10291,59172,0451155750,8
10292,65584,0451155750,7
10293,67286,0451155750,6
10294,68650,0451155750,5
10295,69389,0451155750,7
10296,88605,0451155750,7
10297,93092,0451155750,6
10298,106768,0451155750,9
10299,108182,0451155750,6
10300,109901,0451155750,10
10301,118320,0451155750,7
10302,126492,0451155750,7
10303,128835,0451155750,9
10304,138995,0451155750,9
10305,154469,0451155750,10
10306,184532,0451155750,8
10307,186010,0451155750,8
10308,188396,0451155750,7
10309,212628,0451155750,9
10310,219683,0451155750,6
10311,229313,0451155750,7
10312,233445,0451155750,8
10313,234900,0451155750,5
10314,250539,0451155750,7
10315,251242,0451155750,8
10316,259901,0451155750,7
10317,260498,0451155750,8
10318,272098,0451155750,5
10319,272225,0451155750,9
10320,726,0451454243,10
10321,9417,0451454243,8
10322,11676,0451454243,9
10323,13094,0451454243,8
10324,14683,0451454243,9
10325,59620,0451454243,9
10326,63956,0451454243,6
10327,66073,0451454243,7
10328,76223,0451454243,8
10329,106007,0451454243,7
10330,107326,0451454243,8
10331,115572,0451454243,10
10332,137688,0451454243,5
10333,156150,0451454243,7
10334,157273,0451454243,9
10335,229656,0451454243,5
10336,242878,0451454243,9
10337,256648,0451454243,5
10338,259622,0451454243,10
10339,264085,0451454243,10
10340,270713,0451454243,9
10341,741,0140065172,10
10342,114452,0140065172,9
10343,185317,0140065172,8
10344,213150,0140065172,7
10345,214786,0140065172,10
10346,763,0805062971,10
10347,6543,0805062971,8
10348,11676,0805062971,10
10349,12710,0805062971,10
10350,14768,0805062971,7
10351,26553,0805062971,8
10352,26761,0805062971,7
10353,32569,0805062971,8
10354,38056,0805062971,5
10355,51526,0805062971,9
10356,55490,0805062971,10
10357,63394,0805062971,10
10358,63645,0805062971,10
10359,63924,0805062971,9
10360,76888,0805062971,8
10361,78719,0805062971,8
10362,78834,0805062971,10
10363,91116,0805062971,8
10364,93309,0805062971,9
10365,101851,0805062971,8
10366,123460,0805062971,5
10367,145798,0805062971,9
10368,160154,0805062971,10
10369,161222,0805062971,8
10370,176348,0805062971,7
10371,176875,0805062971,7
10372,178604,0805062971,8
10373,184435,0805062971,10
10374,200643,0805062971,10
10375,203075,0805062971,8
10376,203156,0805062971,8
10377,205554,0805062971,7
10378,207417,0805062971,8
10379,210959,0805062971,9
10380,219683,0805062971,8
10381,220688,0805062971,10
10382,220896,0805062971,9
10383,226847,0805062971,9
10384,230094,0805062971,9
10385,232463,0805062971,8
10386,236678,0805062971,8
10387,240318,0805062971,9
10388,241086,0805062971,10
10389,241317,0805062971,9
10390,250494,0805062971,8
10391,251362,0805062971,10
10392,252558,0805062971,8
10393,256101,0805062971,8
10394,258534,0805062971,7
10395,267442,0805062971,9
10396,777,0874067391,9
10397,805,0140070206,9
10398,4017,0140070206,10
10399,13435,0140070206,7
10400,30511,0140070206,7
10401,30898,0140070206,4
10402,69378,0140070206,8
10403,86123,0140070206,6
10404,139070,0140070206,10
10405,174216,0140070206,9
10406,242640,0140070206,10
10407,265553,0140070206,7
10408,805,0375501851,8
10409,16417,0375501851,8
10410,61387,0375501851,4
10411,88279,0375501851,5
10412,145688,0375501851,10
10413,146585,0375501851,9
10414,155840,0375501851,5
10415,157723,0375501851,9
10416,190422,0375501851,6
10417,208112,0375501851,4
10418,233941,0375501851,8
10419,239584,0375501851,7
10420,805,0440215625,8
10421,7371,0440215625,8
10422,7915,0440215625,10
10423,8245,0440215625,7
10424,8935,0440215625,10
10425,11676,0440215625,8
10426,23902,0440215625,5
10427,27647,0440215625,8
10428,30994,0440215625,10
10429,32773,0440215625,9
10430,37712,0440215625,10
10431,37950,0440215625,10
10432,38590,0440215625,10
10433,38707,0440215625,7
10434,38933,0440215625,8
10435,44852,0440215625,9
10436,46829,0440215625,10
10437,53174,0440215625,10
10438,54898,0440215625,10
10439,55006,0440215625,10
10440,55799,0440215625,6
10441,59812,0440215625,8
10442,61438,0440215625,10
10443,64316,0440215625,10
10444,68555,0440215625,5
10445,78783,0440215625,10
10446,82253,0440215625,2
10447,83671,0440215625,9
10448,84882,0440215625,8
10449,86189,0440215625,7
10450,86481,0440215625,10
10451,91113,0440215625,9
10452,94843,0440215625,9
10453,104437,0440215625,7
10454,110608,0440215625,10
10455,122716,0440215625,8
10456,124487,0440215625,10
10457,125538,0440215625,7
10458,135458,0440215625,10
10459,136010,0440215625,7
10460,142062,0440215625,10
10461,144707,0440215625,10
10462,156150,0440215625,9
10463,158072,0440215625,8
10464,164980,0440215625,8
10465,168245,0440215625,10
10466,171055,0440215625,10
10467,174633,0440215625,10
10468,175843,0440215625,6
10469,179730,0440215625,7
10470,184789,0440215625,7
10471,189835,0440215625,5
10472,193441,0440215625,8
10473,199981,0440215625,10
10474,205843,0440215625,9
10475,220597,0440215625,8
10476,220635,0440215625,8
10477,226545,0440215625,10
10478,229334,0440215625,10
10479,229768,0440215625,10
10480,235392,0440215625,6
10481,240107,0440215625,2
10482,240225,0440215625,10
10483,242106,0440215625,10
10484,251843,0440215625,9
10485,251844,0440215625,10
10486,256402,0440215625,10
10487,256481,0440215625,5
10488,259035,0440215625,10
10489,265918,0440215625,9
10490,805,0679732764,10
10491,2891,0679732764,8
10492,12630,0679732764,10
10493,25996,0679732764,6
10494,70302,0679732764,8
10495,75436,0679732764,8
10496,76499,0679732764,10
10497,83842,0679732764,9
10498,87401,0679732764,8
10499,89276,0679732764,5
10500,104864,0679732764,8
10501,107258,0679732764,9
10502,129716,0679732764,10
10503,136491,0679732764,9
10504,161211,0679732764,9
10505,169682,0679732764,10
10506,180651,0679732764,9
10507,183730,0679732764,7
10508,221232,0679732764,10
10509,247825,0679732764,7
10510,255761,0679732764,5
10511,260388,0679732764,10
10512,264204,0679732764,3
10513,264657,0679732764,9
10514,266009,0679732764,9
10515,275970,0679732764,8
10516,834,0671027344,7
10517,1515,0671027344,9
10518,3363,0671027344,9
10519,5286,0671027344,10
10520,6872,0671027344,7
10521,11676,0671027344,8
10522,12348,0671027344,1
10523,15602,0671027344,8
10524,21406,0671027344,3
10525,22569,0671027344,7
10526,22866,0671027344,10
10527,25996,0671027344,10
10528,26196,0671027344,10
10529,37891,0671027344,7
10530,43864,0671027344,10
10531,46186,0671027344,10
10532,55492,0671027344,7
10533,57427,0671027344,10
10534,64185,0671027344,10
10535,67547,0671027344,8
10536,68543,0671027344,10
10537,71853,0671027344,9
10538,74130,0671027344,10
10539,74571,0671027344,9
10540,75330,0671027344,9
10541,77307,0671027344,9
10542,86034,0671027344,9
10543,87911,0671027344,5
10544,94730,0671027344,9
10545,100449,0671027344,9
10546,103094,0671027344,7
10547,107726,0671027344,9
10548,114018,0671027344,10
10549,119906,0671027344,9
10550,120765,0671027344,9
10551,120828,0671027344,10
10552,122958,0671027344,5
10553,123257,0671027344,10
10554,126053,0671027344,10
10555,126938,0671027344,10
10556,131954,0671027344,9
10557,148461,0671027344,3
10558,148632,0671027344,8
10559,151702,0671027344,10
10560,158819,0671027344,4
10561,162671,0671027344,10
10562,180056,0671027344,10
10563,181340,0671027344,9
10564,193740,0671027344,3
10565,203075,0671027344,8
10566,205919,0671027344,8
10567,211919,0671027344,7
10568,216557,0671027344,10
10569,216828,0671027344,10
10570,216955,0671027344,8
10571,220311,0671027344,8
10572,221537,0671027344,9
10573,224349,0671027344,5
10574,226981,0671027344,10
10575,227932,0671027344,7
10576,228351,0671027344,7
10577,230202,0671027344,10
10578,246000,0671027344,7
10579,266940,0671027344,10
10580,273976,0671027344,7
10581,843,0066211611,8
10582,11676,0066211611,6
10583,13273,0066211611,9
10584,17058,0066211611,8
10585,21875,0066211611,10
10586,27873,0066211611,10
10587,40110,0066211611,9
10588,50864,0066211611,8
10589,51589,0066211611,9
10590,90864,0066211611,8
10591,93631,0066211611,7
10592,109084,0066211611,6
10593,113383,0066211611,9
10594,116123,0066211611,8
10595,116552,0066211611,8
10596,122158,0066211611,8
10597,149111,0066211611,7
10598,151098,0066211611,7
10599,167722,0066211611,6
10600,183122,0066211611,9
10601,190422,0066211611,9
10602,207616,0066211611,7
10603,238057,0066211611,6
10604,243491,0066211611,7
10605,264543,0066211611,5
10606,270554,0066211611,6
10607,843,0786927089,8
10608,67198,0786927089,10
10609,87387,0786927089,10
10610,108243,0786927089,10
10611,187762,0786927089,10
10612,227397,0786927089,10
10613,256925,0786927089,7
10614,853,0345358791,5
10615,16449,0345358791,8
10616,38023,0345358791,9
10617,56856,0345358791,8
10618,67236,0345358791,8
10619,83671,0345358791,7
10620,118628,0345358791,8
10621,127444,0345358791,7
10622,184299,0345358791,8
10623,196738,0345358791,8
10624,212628,0345358791,8
10625,232850,0345358791,8
10626,232964,0345358791,7
10627,235699,0345358791,8
10628,250962,0345358791,8
10629,251242,0345358791,8
10630,254206,0345358791,8
10631,265313,0345358791,7
10632,882,0553280589,10
10633,11676,0553280589,8
10634,37712,0553280589,8
10635,52894,0553280589,9
10636,52897,0553280589,8
10637,53084,0553280589,7
10638,54605,0553280589,7
10639,60337,0553280589,9
10640,60874,0553280589,8
10641,80538,0553280589,10
10642,84426,0553280589,8
10643,86189,0553280589,8
10644,94494,0553280589,7
10645,99792,0553280589,5
10646,113435,0553280589,7
10647,131126,0553280589,8
10648,132874,0553280589,10
10649,137589,0553280589,9
10650,178920,0553280589,10
10651,183146,0553280589,5
10652,189855,0553280589,10
10653,207667,0553280589,8
10654,229329,0553280589,10
10655,251844,0553280589,10
10656,262525,0553280589,5
10657,887,0441004016,8
10658,11676,0441004016,6
10659,81560,0441004016,9
10660,86189,0441004016,8
10661,204864,0441004016,10
10662,229140,0441004016,7
10663,268171,0441004016,9
10664,895,0671500546,7
10665,128643,0671500546,4
10666,903,0876855575,9
10667,24612,0876855575,5
10668,36106,0876855575,5
10669,37400,0876855575,8
10670,54997,0876855575,8
10671,55631,0876855575,8
10672,94347,0876855575,9
10673,174625,0876855575,7
10674,211491,0876855575,7
10675,220911,0876855575,9
10676,233826,0876855575,8
10677,929,0345331605,7
10678,31826,0345331605,10
10679,41138,0345331605,9
10680,78553,0345331605,10
10681,929,0439404371,8
10682,4143,0439404371,8
10683,11676,0439404371,8
10684,11916,0439404371,5
10685,15651,0439404371,10
10686,20462,0439404371,9
10687,22773,0439404371,10
10688,28523,0439404371,10
10689,28827,0439404371,9
10690,30735,0439404371,9
10691,33119,0439404371,6
10692,56447,0439404371,10
10693,68239,0439404371,10
10694,77772,0439404371,7
10695,93672,0439404371,6
10696,94242,0439404371,7
10697,105221,0439404371,10
10698,109115,0439404371,10
10699,111310,0439404371,8
10700,129008,0439404371,8
10701,133484,0439404371,10
10702,153996,0439404371,8
10703,162886,0439404371,6
10704,168954,0439404371,7
10705,173844,0439404371,9
10706,176658,0439404371,7
10707,186567,0439404371,8
10708,190074,0439404371,5
10709,209685,0439404371,7
10710,212592,0439404371,9
10711,215278,0439404371,7
10712,224927,0439404371,7
10713,226713,0439404371,9
10714,239584,0439404371,8
10715,249958,0439404371,10
10716,256787,0439404371,5
10717,261522,0439404371,8
10718,261829,0439404371,7
10719,271448,0439404371,8
10720,929,0671617028,8
10721,2041,0671617028,8
10722,7210,0671617028,9
10723,7346,0671617028,8
10724,22365,0671617028,9
10725,25533,0671617028,10
10726,27472,0671617028,10
10727,32773,0671617028,9
10728,38703,0671617028,10
10729,40276,0671617028,10
10730,43687,0671617028,9
10731,56442,0671617028,10
10732,57599,0671617028,10
10733,64010,0671617028,8
10734,64186,0671617028,8
10735,75908,0671617028,8
10736,76102,0671617028,9
10737,80105,0671617028,9
10738,95316,0671617028,9
10739,102676,0671617028,9
10740,123544,0671617028,10
10741,124096,0671617028,10
10742,136465,0671617028,8
10743,136491,0671617028,10
10744,138198,0671617028,5
10745,147420,0671617028,10
10746,148314,0671617028,8
10747,155147,0671617028,8
10748,163488,0671617028,9
10749,166922,0671617028,6
10750,168816,0671617028,10
10751,169699,0671617028,8
10752,173203,0671617028,9
10753,173415,0671617028,9
10754,178920,0671617028,9
10755,181176,0671617028,9
10756,187065,0671617028,8
10757,191720,0671617028,10
10758,197364,0671617028,10
10759,197927,0671617028,8
10760,198767,0671617028,5
10761,201493,0671617028,8
10762,201526,0671617028,7
10763,211344,0671617028,8
10764,211426,0671617028,9
10765,218121,0671617028,8
10766,227208,0671617028,9
10767,227884,0671617028,10
10768,228978,0671617028,10
10769,230522,0671617028,9
10770,240568,0671617028,10
10771,241741,0671617028,7
10772,245446,0671617028,8
10773,245650,0671617028,9
10774,250764,0671617028,7
10775,266478,0671617028,10
10776,267033,0671617028,9
10777,269566,0671617028,8
10778,274380,0671617028,8
10779,941,0553258001,9
10780,11451,0553258001,8
10781,11676,0553258001,8
10782,16552,0553258001,9
10783,31919,0553258001,5
10784,37712,0553258001,7
10785,45557,0553258001,9
10786,53418,0553258001,8
10787,61038,0553258001,5
10788,69684,0553258001,7
10789,75428,0553258001,10
10790,78015,0553258001,10
10791,81103,0553258001,6
10792,84882,0553258001,10
10793,91627,0553258001,8
10794,93281,0553258001,9
10795,110934,0553258001,10
10796,137606,0553258001,8
10797,144910,0553258001,7
10798,157811,0553258001,10
10799,162001,0553258001,9
10800,162713,0553258001,8
10801,165810,0553258001,8
10802,171445,0553258001,9
10803,191014,0553258001,8
10804,193458,0553258001,9
10805,203844,0553258001,10
10806,210872,0553258001,10
10807,220099,0553258001,7
10808,221524,0553258001,8
10809,223190,0553258001,9
10810,235105,0553258001,9
10811,247060,0553258001,5
10812,250674,0553258001,9
10813,253469,0553258001,8
10814,266872,0553258001,9
10815,273813,0553258001,5
10816,274056,0553258001,10
10817,999,0441003257,7
10818,3693,0441003257,8
10819,6251,0441003257,10
10820,11676,0441003257,7
10821,14087,0441003257,8
10822,17177,0441003257,6
10823,19336,0441003257,8
10824,22521,0441003257,10
10825,24768,0441003257,6
10826,24773,0441003257,6
10827,30533,0441003257,9
10828,32627,0441003257,8
10829,33458,0441003257,7
10830,34798,0441003257,7
10831,37512,0441003257,8
10832,37584,0441003257,9
10833,46349,0441003257,3
10834,46398,0441003257,9
10835,55021,0441003257,6
10836,55142,0441003257,9
10837,56215,0441003257,8
10838,56905,0441003257,7
10839,56917,0441003257,10
10840,59344,0441003257,10
10841,61042,0441003257,10
10842,61257,0441003257,5
10843,71344,0441003257,8
10844,76607,0441003257,10
10845,77911,0441003257,10
10846,78438,0441003257,7
10847,81412,0441003257,9
10848,87141,0441003257,9
10849,89602,0441003257,6
10850,92037,0441003257,9
10851,94181,0441003257,8
10852,95072,0441003257,10
10853,95359,0441003257,10
10854,95431,0441003257,8
10855,96440,0441003257,7
10856,96444,0441003257,10
10857,97938,0441003257,8
10858,98786,0441003257,5
10859,98900,0441003257,3
10860,101167,0441003257,9
10861,103490,0441003257,8
10862,105028,0441003257,8
10863,106529,0441003257,10
10864,112541,0441003257,6
10865,116819,0441003257,8
10866,117115,0441003257,9
10867,123625,0441003257,8
10868,127359,0441003257,9
10869,132909,0441003257,9
10870,144667,0441003257,9
10871,149690,0441003257,7
10872,151267,0441003257,10
10873,151608,0441003257,9
10874,157273,0441003257,10
10875,158226,0441003257,8
10876,159858,0441003257,9
10877,160381,0441003257,10
10878,162311,0441003257,9
10879,165758,0441003257,5
10880,179433,0441003257,9
10881,181995,0441003257,10
10882,184299,0441003257,10
10883,186046,0441003257,8
10884,187762,0441003257,10
10885,193327,0441003257,7
10886,199871,0441003257,8
10887,204799,0441003257,7
10888,206668,0441003257,5
10889,207385,0441003257,8
10890,223154,0441003257,8
10891,225379,0441003257,10
10892,225986,0441003257,10
10893,227551,0441003257,8
10894,231149,0441003257,9
10895,241771,0441003257,10
10896,242581,0441003257,8
10897,243254,0441003257,9
10898,245128,0441003257,7
10899,251739,0441003257,8
10900,252036,0441003257,10
10901,259734,0441003257,10
10902,268300,0441003257,10
10903,274050,0441003257,6
10904,1010,0345384733,5
10905,11676,0345384733,8
10906,72005,0345384733,7
10907,193403,0345384733,9
10908,217318,0345384733,5
10909,1016,0399146008,7
10910,11676,0399146008,5
10911,16755,0399146008,4
10912,19085,0399146008,8
10913,30245,0399146008,6
10914,31484,0399146008,8
10915,44483,0399146008,8
10916,51941,0399146008,10
10917,64310,0399146008,9
10918,81848,0399146008,5
10919,93453,0399146008,8
10920,93615,0399146008,8
10921,98391,0399146008,9
10922,104243,0399146008,5
10923,115692,0399146008,8
10924,117256,0399146008,10
10925,117285,0399146008,7
10926,123510,0399146008,9
10927,123550,0399146008,10
10928,146573,0399146008,8
10929,148744,0399146008,8
10930,148867,0399146008,8
10931,183995,0399146008,8
10932,190279,0399146008,8
10933,215693,0399146008,8
10934,229313,0399146008,9
10935,257534,0399146008,8
10936,1025,0380012863,8
10937,3167,0380012863,8
10938,12538,0380012863,7
10939,13082,0380012863,7
10940,13646,0380012863,8
10941,24186,0380012863,9
10942,24933,0380012863,5
10943,48342,0380012863,9
10944,50303,0380012863,7
10945,52199,0380012863,9
10946,52917,0380012863,5
10947,54622,0380012863,8
10948,56856,0380012863,7
10949,60797,0380012863,9
10950,61915,0380012863,6
10951,75096,0380012863,10
10952,75819,0380012863,5
10953,76499,0380012863,5
10954,85526,0380012863,9
10955,94242,0380012863,9
10956,96440,0380012863,10
10957,99169,0380012863,10
10958,104657,0380012863,10
10959,107784,0380012863,5
10960,107951,0380012863,7
10961,122782,0380012863,9
10962,124375,0380012863,7
10963,125178,0380012863,8
10964,125840,0380012863,9
10965,129444,0380012863,8
10966,137589,0380012863,6
10967,143134,0380012863,10
10968,143909,0380012863,8
10969,146113,0380012863,8
10970,147420,0380012863,6
10971,148226,0380012863,10
10972,152723,0380012863,7
10973,154004,0380012863,10
10974,158254,0380012863,8
10975,161993,0380012863,8
10976,166922,0380012863,10
10977,170227,0380012863,10
10978,170810,0380012863,7
10979,179734,0380012863,8
10980,187626,0380012863,9
10981,187763,0380012863,10
10982,187822,0380012863,8
10983,188796,0380012863,10
10984,189855,0380012863,8
10985,205980,0380012863,7
10986,222716,0380012863,7
10987,224646,0380012863,10
10988,225087,0380012863,10
10989,228351,0380012863,9
10990,241548,0380012863,10
10991,242269,0380012863,7
10992,269499,0380012863,8
10993,1025,0394404289,9
10994,2030,0394404289,10
10995,6251,0394404289,10
10996,23634,0394404289,9
10997,37538,0394404289,10
10998,55438,0394404289,10
10999,57354,0394404289,8
11000,91184,0394404289,9
11001,101851,0394404289,5
11002,108836,0394404289,10
11003,112953,0394404289,10
11004,114306,0394404289,10
11005,125329,0394404289,10
11006,142623,0394404289,8
11007,188796,0394404289,10
11008,234797,0394404289,10
11009,236727,0394404289,7
11010,241548,0394404289,8
11011,260419,0394404289,10
11012,268030,0394404289,6
11013,269815,0394404289,10
11014,1025,0552998001,9
11015,4223,0552998001,7
11016,6563,0552998001,8
11017,7105,0552998001,10
11018,11497,0552998001,9
11019,30712,0552998001,7
11020,41750,0552998001,8
11021,69405,0552998001,5
11022,76626,0552998001,8
11023,86720,0552998001,8
11024,91449,0552998001,9
11025,94023,0552998001,5
11026,120516,0552998001,10
11027,125774,0552998001,8
11028,135681,0552998001,10
11029,161685,0552998001,8
11030,161936,0552998001,9
11031,171887,0552998001,4
11032,202564,0552998001,6
11033,203380,0552998001,7
11034,209516,0552998001,10
11035,224122,0552998001,8
11036,228049,0552998001,8
11037,235223,0552998001,6
11038,246765,0552998001,5
11039,247211,0552998001,9
11040,250300,0552998001,7
11041,252827,0552998001,10
11042,264317,0552998001,8
11043,266264,0552998001,3
11044,271487,0552998001,7
11045,271705,0552998001,8
11046,272482,0552998001,7
11047,274004,0552998001,6
11048,1025,0811828379,9
11049,1031,0345458915,7
11050,5499,0345458915,10
11051,11676,0345458915,9
11052,83443,0345458915,10
11053,85656,0345458915,9
11054,98391,0345458915,10
11055,102564,0345458915,10
11056,123284,0345458915,7
11057,135871,0345458915,10
11058,146078,0345458915,10
11059,153174,0345458915,10
11060,155580,0345458915,8
11061,156214,0345458915,10
11062,158295,0345458915,8
11063,169934,0345458915,8
11064,181466,0345458915,8
11065,193819,0345458915,8
11066,253005,0345458915,9
11067,270226,0345458915,10
11068,1032,038531258X,10
11069,2966,038531258X,7
11070,11676,038531258X,7
11071,25930,038531258X,7
11072,25981,038531258X,5
11073,44727,038531258X,8
11074,60157,038531258X,9
11075,75709,038531258X,10
11076,89602,038531258X,9
11077,100459,038531258X,10
11078,108168,038531258X,8
11079,129349,038531258X,7
11080,134311,038531258X,9
11081,142121,038531258X,9
11082,149934,038531258X,5
11083,159854,038531258X,8
11084,162639,038531258X,9
11085,165418,038531258X,7
11086,166596,038531258X,8
11087,174683,038531258X,10
11088,175052,038531258X,8
11089,199358,038531258X,8
11090,210485,038531258X,8
11091,229255,038531258X,7
11092,231237,038531258X,10
11093,240219,038531258X,10
11094,244428,038531258X,9
11095,248752,038531258X,5
11096,250461,038531258X,7
11097,264657,038531258X,5
11098,268110,038531258X,7
11099,268704,038531258X,5
11100,1038,0140317937,5
11101,15767,0140317937,7
11102,35826,0140317937,10
11103,169371,0140317937,9
11104,239594,0140317937,10
11105,276165,0140317937,10
11106,1060,0786885688,8
11107,6251,0786885688,8
11108,11676,0786885688,9
11109,16106,0786885688,9
11110,16795,0786885688,7
11111,19031,0786885688,5
11112,25225,0786885688,7
11113,25409,0786885688,10
11114,26388,0786885688,7
11115,29859,0786885688,8
11116,31140,0786885688,8
11117,32848,0786885688,7
11118,35826,0786885688,8
11119,48753,0786885688,6
11120,53069,0786885688,6
11121,57686,0786885688,8
11122,61471,0786885688,9
11123,62862,0786885688,10
11124,63854,0786885688,8
11125,70932,0786885688,7
11126,73093,0786885688,4
11127,82628,0786885688,8
11128,90616,0786885688,6
11129,100066,0786885688,6
11130,107326,0786885688,8
11131,121912,0786885688,7
11132,122235,0786885688,4
11133,122440,0786885688,9
11134,122468,0786885688,10
11135,124298,0786885688,7
11136,126921,0786885688,7
11137,129113,0786885688,3
11138,141511,0786885688,6
11139,141876,0786885688,7
11140,148781,0786885688,8
11141,150508,0786885688,6
11142,158172,0786885688,7
11143,158254,0786885688,7
11144,159455,0786885688,10
11145,161326,0786885688,7
11146,161974,0786885688,7
11147,162590,0786885688,6
11148,164529,0786885688,8
11149,165319,0786885688,5
11150,167363,0786885688,8
11151,176597,0786885688,9
11152,182334,0786885688,3
11153,183730,0786885688,10
11154,196077,0786885688,3
11155,201684,0786885688,7
11156,202942,0786885688,9
11157,210597,0786885688,9
11158,216781,0786885688,8
11159,217375,0786885688,4
11160,221040,0786885688,9
11161,222296,0786885688,9
11162,224349,0786885688,6
11163,224430,0786885688,6
11164,225763,0786885688,6
11165,229741,0786885688,8
11166,234714,0786885688,8
11167,236017,0786885688,8
11168,240643,0786885688,6
11169,244814,0786885688,8
11170,246311,0786885688,7
11171,251164,0786885688,8
11172,253563,0786885688,8
11173,258938,0786885688,3
11174,264115,0786885688,7
11175,273635,0786885688,8
11176,1063,0671880187,5
11177,1140,0671880187,10
11178,7346,0671880187,7
11179,11120,0671880187,8
11180,14191,0671880187,10
11181,16155,0671880187,7
11182,23768,0671880187,8
11183,27812,0671880187,9
11184,37691,0671880187,9
11185,38802,0671880187,8
11186,39396,0671880187,10
11187,42466,0671880187,8
11188,47512,0671880187,3
11189,53846,0671880187,9
11190,55272,0671880187,10
11191,73681,0671880187,7
11192,81207,0671880187,6
11193,89602,0671880187,6
11194,94347,0671880187,9
11195,100906,0671880187,8
11196,101305,0671880187,7
11197,113519,0671880187,9
11198,125514,0671880187,9
11199,129393,0671880187,10
11200,135149,0671880187,9
11201,142435,0671880187,8
11202,144338,0671880187,7
11203,156575,0671880187,9
11204,166409,0671880187,9
11205,167243,0671880187,7
11206,172319,0671880187,9
11207,177072,0671880187,8
11208,183664,0671880187,7
11209,185351,0671880187,7
11210,187425,0671880187,10
11211,190272,0671880187,8
11212,192979,0671880187,8
11213,195469,0671880187,8
11214,234597,0671880187,8
11215,236774,0671880187,8
11216,247997,0671880187,7
11217,272700,0671880187,5
11218,273976,0671880187,3
11219,274120,0671880187,10
11220,1075,0375726403,7
11221,6242,0375726403,7
11222,7078,0375726403,8
11223,7346,0375726403,8
11224,8253,0375726403,7
11225,11676,0375726403,7
11226,16795,0375726403,4
11227,16999,0375726403,8
11228,19842,0375726403,6
11229,21014,0375726403,8
11230,21031,0375726403,5
11231,26020,0375726403,9
11232,26508,0375726403,6
11233,30290,0375726403,8
11234,30298,0375726403,4
11235,30533,0375726403,9
11236,30884,0375726403,6
11237,31391,0375726403,10
11238,34300,0375726403,5
11239,36357,0375726403,8
11240,41403,0375726403,7
11241,41657,0375726403,8
11242,42410,0375726403,7
11243,43481,0375726403,6
11244,43842,0375726403,3
11245,45781,0375726403,10
11246,46173,0375726403,5
11247,46279,0375726403,8
11248,47831,0375726403,8
11249,48980,0375726403,10
11250,50504,0375726403,9
11251,53060,0375726403,6
11252,56850,0375726403,9
11253,59430,0375726403,4
11254,59919,0375726403,5
11255,60626,0375726403,7
11256,62741,0375726403,8
11257,64270,0375726403,6
11258,64436,0375726403,10
11259,78634,0375726403,8
11260,78935,0375726403,6
11261,80327,0375726403,8
11262,81682,0375726403,9
11263,81955,0375726403,8
11264,83323,0375726403,5
11265,84226,0375726403,8
11266,85526,0375726403,9
11267,88693,0375726403,8
11268,89602,0375726403,6
11269,91113,0375726403,9
11270,91150,0375726403,8
11271,92152,0375726403,9
